0 -0.760625 0.00376817
1 -0.765668 0.0032517
2 -0.762048 0.00390556
3 -0.763742 0.00362086
4 -0.765802 0.00406016
5 -0.76962 0.00426294
6 -0.769432 0.00357114
7 -0.772292 0.00311398
8 -0.77136 0.00309514
9 -0.770977 0.0037666
10 -0.775967 0.00396669
11 -0.775482 0.00449826
12 -0.775855 0.00457724
13 -0.776207 0.00500226
14 -0.776828 0.00420196
15 -0.778586 0.00351556
16 -0.774515 0.00292908
17 -0.773088 0.00366911
18 -0.77692 0.00372344
19 -0.777 0.00368183
20 -0.779143 0.00413887
21 -0.778631 0.00314404
22 -0.778031 0.00259712
23 -0.778228 0.0027612
24 -0.779886 0.00281311
25 -0.77666 0.00355187
26 -0.774135 0.00374312
27 -0.775411 0.00321142
28 -0.774093 0.00326843
29 -0.775729 0.0033705
30 -0.776282 0.00420917
31 -0.778674 0.00420324
32 -0.781319 0.00443912
33 -0.784339 0.00431871
34 -0.781313 0.00451258
35 -0.776453 0.00357586
36 -0.776372 0.00403426
37 -0.776355 0.00338706
38 -0.7794 0.00349827
39 -0.778912 0.00297229
40 -0.780036 0.00291584
41 -0.781083 0.00236623
42 -0.780127 0.00248132
43 -0.776939 0.00227238
44 -0.777228 0.00344535
45 -0.774763 0.00389802
46 -0.773142 0.00359435
47 -0.775212 0.00461911
48 -0.772751 0.00373564
49 -0.774213 0.00353355
50 -0.779239 0.00409023
51 -0.774981 0.00488035
52 -0.77431 0.00461395
53 -0.778784 0.00494321
54 -0.7749 0.00461581
55 -0.776403 0.00450418
56 -0.774165 0.0040743
57 -0.776716 0.00374321
58 -0.77519 0.00344509
59 -0.774006 0.00379305
60 -0.778686 0.00311047
61 -0.781103 0.00391629
62 -0.781153 0.00375379
63 -0.776964 0.0036051
64 -0.777892 0.00485528
65 -0.778186 0.00447164
66 -0.778258 0.0041468
67 -0.777779 0.0042139
68 -0.778698 0.00379547
69 -0.779471 0.00420087
70 -0.78128 0.00538977
71 -0.78038 0.00523004
72 -0.781217 0.0050232
73 -0.781093 0.00509983
74 -0.777964 0.00541392
75 -0.778054 0.0046473
76 -0.779943 0.00434881
77 -0.780953 0.00434778
78 -0.780804 0.00468518
79 -0.780123 0.00378494
80 -0.780716 0.00356914
81 -0.782422 0.00391161
82 -0.781724 0.0042593
83 -0.782187 0.0034732
84 -0.780404 0.003251
85 -0.780592 0.0028817
86 -0.78069 0.00331479
87 -0.780661 0.00393426
88 -0.783339 0.00347556
89 -0.78588 0.00392896
90 -0.786144 0.00349934
91 -0.783647 0.00371181
92 -0.786969 0.00319995
93 -0.785017 0.00364521
94 -0.783544 0.00360574
95 -0.784331 0.00378789
96 -0.780633 0.00386231
97 -0.782113 0.00410094
98 -0.78095 0.00333733
99 -0.781424 0.00330093
100 -0.78222 0.00309795
101 -0.778474 0.00276961
102 -0.776812 0.00246537
103 -0.773968 0.00349215
104 -0.773059 0.00331499
105 -0.772715 0.00345888
106 -0.772662 0.00386268
107 -0.7721 0.00316441
108 -0.775145 0.00331476
109 -0.777538 0.00347961
110 -0.778955 0.00380925
111 -0.779203 0.00348888
112 -0.779449 0.00363208
113 -0.777959 0.00295183
114 -0.778325 0.00301097
115 -0.774719 0.00309151
116 -0.773934 0.00257577
117 -0.778985 0.00213733
118 -0.777181 0.00215367
119 -0.780227 0.002441
120 -0.780658 0.0029161
121 -0.781981 0.00225963
122 -0.782125 0.00195255
123 -0.780753 0.00233993
124 -0.780635 0.00271666
125 -0.779084 0.00340458
126 -0.778265 0.00335622
127 -0.778877 0.00349775
128 -0.779647 0.0037954
129 -0.779428 0.00354991
130 -0.777333 0.00380483
131 -0.777933 0.00419698
132 -0.780561 0.00382801
133 -0.777638 0.00317975
134 -0.778564 0.00302079
135 -0.780297 0.00217866
136 -0.78151 0.00238529
137 -0.778731 0.00316828
138 -0.777143 0.00310702
139 -0.7765 0.00267888
140 -0.777144 0.00225454
141 -0.777757 0.00230366
142 -0.778746 0.00236793
143 -0.779663 0.00292966
144 -0.779469 0.00316813
145 -0.780388 0.00379767
146 -0.781917 0.00405895
147 -0.780018 0.00362014
148 -0.781323 0.00341911
149 -0.783355 0.00329904
150 -0.784507 0.00352176
151 -0.782813 0.00342291
152 -0.779242 0.00383089
153 -0.77403 0.00382727
154 -0.771661 0.00423232
155 -0.775126 0.00399963
156 -0.773859 0.00330813
157 -0.772687 0.00341306
158 -0.775651 0.00379616
159 -0.773907 0.00446449
160 -0.776231 0.00467919
161 -0.778202 0.00407577
162 -0.779143 0.00297376
163 -0.77412 0.00331723
164 -0.774914 0.00350135
165 -0.777352 0.00377875
166 -0.776465 0.00377429
167 -0.776481 0.00377014
168 -0.778444 0.00386901
169 -0.778927 0.00404019
170 -0.778389 0.00314521
171 -0.780119 0.00335312
172 -0.778168 0.0033162
173 -0.777576 0.00372006
174 -0.776666 0.00277361
175 -0.781779 0.00274961
176 -0.784396 0.00254839
177 -0.785255 0.00259448
178 -0.783879 0.00289679
179 -0.783865 0.00298605
180 -0.781289 0.00305909
181 -0.778685 0.00338598
182 -0.780695 0.00305608
183 -0.780042 0.0030357
184 -0.779705 0.00296392
185 -0.775193 0.00255258
186 -0.776639 0.00226722
187 -0.777207 0.00229297
188 -0.777059 0.00325975
189 -0.779519 0.00319415
190 -0.779261 0.00367716
191 -0.780432 0.00292786
192 -0.781075 0.00326333
193 -0.780269 0.00398055
194 -0.782932 0.00398804
195 -0.779301 0.00401674
196 -0.779153 0.0035906
197 -0.778231 0.00365627
198 -0.778154 0.00364024
199 -0.779143 0.00319739
200 -0.774242 0.00282561
201 -0.772565 0.00336579
202 -0.777386 0.00314719
203 -0.774653 0.00224073
204 -0.775059 0.00272168
205 -0.775975 0.00315144
206 -0.776086 0.00326911
207 -0.774361 0.00345416
208 -0.772531 0.0034547
209 -0.773231 0.00268515
210 -0.771075 0.00387519
211 -0.77178 0.00383582
212 -0.779022 0.00403139
213 -0.778547 0.00395696
214 -0.778708 0.00365634
215 -0.778106 0.00390051
216 -0.776327 0.00392839
217 -0.775388 0.00385215
218 -0.774049 0.0036765
219 -0.771676 0.00337228
220 -0.773392 0.00422953
221 -0.775572 0.00308112
222 -0.77911 0.00301108
223 -0.779005 0.00302237
224 -0.779726 0.00339327
225 -0.778918 0.00330625
226 -0.77932 0.00347619
227 -0.779693 0.00404341
228 -0.77804 0.00408506
229 -0.778843 0.00439371
230 -0.775558 0.00530164
231 -0.778647 0.00453337
232 -0.777624 0.00468751
233 -0.78072 0.00468415
234 -0.783268 0.00400913
235 -0.786919 0.00379486
236 -0.785766 0.00424881
237 -0.782442 0.00456571
238 -0.781957 0.00575001
239 -0.779738 0.00532322
240 -0.778166 0.0058993
241 -0.781598 0.00518455
242 -0.779932 0.00500975
243 -0.778801 0.00502866
244 -0.778606 0.0044134
245 -0.775087 0.003962
246 -0.775076 0.00312396
247 -0.774934 0.00320109
248 -0.77443 0.00235596
249 -0.773952 0.00219275
250 -0.776495 0.00213505
251 -0.775991 0.00251657
252 -0.776888 0.00363133
253 -0.772855 0.00362705
254 -0.775167 0.00344004
255 -0.777627 0.00219393
256 -0.778503 0.00300034
257 -0.778543 0.00355883
258 -0.777228 0.00320111
259 -0.774848 0.00332077
260 -0.773463 0.00358785
261 -0.776595 0.00371227
262 -0.774444 0.00338656
263 -0.773978 0.0049642
264 -0.773925 0.00547977
265 -0.773962 0.00474253
266 -0.778811 0.00450384
267 -0.778188 0.0045774
268 -0.780235 0.00298196
269 -0.778528 0.00404091
270 -0.779389 0.00302131
271 -0.779614 0.00347583
272 -0.776821 0.0039299
273 -0.775481 0.00366623
274 -0.777332 0.00402327
275 -0.776094 0.00421175
276 -0.774531 0.00330235
277 -0.774257 0.00299917
278 -0.773195 0.00354371
279 -0.775326 0.00367149
280 -0.775739 0.00322887
281 -0.774871 0.00424015
282 -0.778263 0.00415375
283 -0.775134 0.00378038
284 -0.777011 0.00387894
