-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 8.19672e-06 7.98918e-06
-2.5625 1.63934e-05 1.09971e-05
-2.5375 8.19672e-06 7.98918e-06
-2.5125 0 0
-2.4875 0 0
-2.4625 4.91803e-05 2.04097e-05
-2.4375 5.7377e-05 2.66236e-05
-2.4125 5.7377e-05 1.74842e-05
-2.3875 8.19672e-05 2.45902e-05
-2.3625 0.000122951 3.25297e-05
-2.3375 0.000188525 5.34675e-05
-2.3125 0.000245902 4.09836e-05
-2.2875 0.000352459 6.05393e-05
-2.2625 0.000409836 4.84925e-05
-2.2375 0.000442623 6.56761e-05
-2.2125 0.000795082 9.29343e-05
-2.1875 0.00106557 9.59402e-05
-2.1625 0.00113934 0.000136408
-2.1375 0.00146721 0.000120174
-2.1125 0.00216393 0.000177927
-2.0875 0.00269672 0.000176363
-2.0625 0.00343443 0.000191346
-2.0375 0.00402459 0.000247121
-2.0125 0.00532787 0.000296332
-1.9875 0.00707377 0.000364782
-1.9625 0.00833607 0.000291018
